iter	Logloss
169	0.01858154195
170	0.01836035763
171	0.01816802706
172	0.01798847743
173	0.01768908501
174	0.01746270827
175	0.01723978179
176	0.01708124535
177	0.01689636026
178	0.01672079393
179	0.01654216221
180	0.01635525056
181	0.01615293707
182	0.01597054516
183	0.01578288419
184	0.01561167921
185	0.01542206832
186	0.01532799516
187	0.01501751457
188	0.01485946349
189	0.01464294536
190	0.0145067215
191	0.01428023321
192	0.01412503208
193	0.01398469039
194	0.01387517112
195	0.01371013352
196	0.01357152207
197	0.01330661263
198	0.01311629585
199	0.01299170085
200	0.01287070513
201	0.01279698099
202	0.01270569904
203	0.01253037112
204	0.01242382782
205	0.0123464363
206	0.01223184211
207	0.01213077136
208	0.01200467178
209	0.01177996227
210	0.01169141872
211	0.01152148843
212	0.01141683204
213	0.01132363677
214	0.01122984205
215	0.01114062241
216	0.01105472701
217	0.0109850347
218	0.01092363426
219	0.01080539567
220	0.01069975751
221	0.01061315366
222	0.0105351133
223	0.01048051119
224	0.01038341607
225	0.01031404904
226	0.01024526187
227	0.01011082104
228	0.01003910473
229	0.009952738455
230	0.009866905212
231	0.00979110854
232	0.009706102099
233	0.009575779097
234	0.009495047161
235	0.009428092412
236	0.009367087909
237	0.009291540725
238	0.009247498001
239	0.00918169788
240	0.009118055446
241	0.009075627157
242	0.009025661434
243	0.00896649531
244	0.008914783171
245	0.00884609563
246	0.008792585986
247	0.008758648804
248	0.008675461156
249	0.008584927661
250	0.008542110239
251	0.008504343033
252	0.008459927355
253	0.008393165043
254	0.00834206513
255	0.008288409029
256	0.008255364214
257	0.008136866774
258	0.008065264566
259	0.008026877471
260	0.007973616464
261	0.007909351587
262	0.007861173153
263	0.007815235853
264	0.007766437531
265	0.007730701991
266	0.0076774214
267	0.007612460852
268	0.007558146545
269	0.007504621574
270	0.007453019278
271	0.007415386609
272	0.007359543017
273	0.007325033631
274	0.007266260896
275	0.007207230159
276	0.007160535029
277	0.007123807073
278	0.00709431512
279	0.007063780512
280	0.007024465288
281	0.006950154901
282	0.006911563022
283	0.0068752821
284	0.00684860817
285	0.006796096052
286	0.006737396547
287	0.006702279193
288	0.006669986248
289	0.006620673197
290	0.006586433734
291	0.006550618155
292	0.006510460802
293	0.00647389761
294	0.0064385627
295	0.006399583391
296	0.00633935758
297	0.006307647058
298	0.006269989269
299	0.00620935389
300	0.006169832604
301	0.006116392357
302	0.00608825641
303	0.006064549088
304	0.006027460098
305	0.006011382597
306	0.005984738043
307	0.005947170087
308	0.005926345076
309	0.005902317592
310	0.005864938668
311	0.005840614012
312	0.005811276606
313	0.005785897374
314	0.005764721121
315	0.005743042912
316	0.005713566712
317	0.005694188816
318	0.005671527556
319	0.005640023095
320	0.005610866632
321	0.005589920282
322	0.005564311572
323	0.005543662395
324	0.005531807457
325	0.005495991026
326	0.005469106776
327	0.005449062586
328	0.005414178542
329	0.005379457133
330	0.005351452742
331	0.005326879025
332	0.005304225854
333	0.005277992146
334	0.005263524396
335	0.0052370974
336	0.005207938807
337	0.005183535814
338	0.00516483358
339	0.005125351463
340	0.005104597977
341	0.00508133471
342	0.005061208776
343	0.005041631205
344	0.005025953906
345	0.004979251964
346	0.004958844611
347	0.004936709574
348	0.004915363448
349	0.004896241426
350	0.004882644755
351	0.00484750058
352	0.00483451145
353	0.004803700106
354	0.004775724666
355	0.004757715975
356	0.004732515131
357	0.004717459849
358	0.004698053428
359	0.004683722769
360	0.004654980557
361	0.004635506443
362	0.004610373293
363	0.004582492794
364	0.004565497807
365	0.004545461706
366	0.004523795843
367	0.004474556446
368	0.004444636192
369	0.004429216044
370	0.004405478069
371	0.004391883952
372	0.004378421818
373	0.004363418477
374	0.004352037396
375	0.004330247641
376	0.004317737477
377	0.004303348916
378	0.004288893938
379	0.004272948844
380	0.004255126204
381	0.004242865954
382	0.004231431229
383	0.004217457771
384	0.004202571937
385	0.004182183743
386	0.004155786123
387	0.004142541545
388	0.00412741048
389	0.004109101636
390	0.004093268088
391	0.004078828437
392	0.004069848572
393	0.004054720061
394	0.004019160782
395	0.004002302034
396	0.003989122169
397	0.003967288562
398	0.00395447697
399	0.003943152513
400	0.003924758094
401	0.003911643369
402	0.00390372404
403	0.003889299291
404	0.003873489158
405	0.003860212224
406	0.003845287647
407	0.003834398729
408	0.003821452175
409	0.00380336472
410	0.003792672498
411	0.003783745851
412	0.003762432933
413	0.003753943103
414	0.003737418141
415	0.003724543537
416	0.003716483712
417	0.0037088871
418	0.00369374156
419	0.003685181907
420	0.003667937006
421	0.003651195765
422	0.003638288804
423	0.003621917537
424	0.00360672261
425	0.003594636491
426	0.003582529085
427	0.003571988004
428	0.003548624047
429	0.00353955371
430	0.003526531798
431	0.00351854435
432	0.00350235062
433	0.003484639313
434	0.003462968128
435	0.003450235724
436	0.003440198515
437	0.003428969213
438	0.003421221461
439	0.003407926857
440	0.003397519674
441	0.003385160651
442	0.003375094065
443	0.003363314697
444	0.003353104208
445	0.00334453306
446	0.003339668896
447	0.003329371555
448	0.003316969105
449	0.003304343564
450	0.003296064905
451	0.003286152652
452	0.00327374999
453	0.003263739177
454	0.003254210523
455	0.003246771012
456	0.003236598202
457	0.003227543192
458	0.003216021189
459	0.00320680184
460	0.003197005391
461	0.003187817761
462	0.003181007504
463	0.003174310071
464	0.003165085827
465	0.003146880014
466	0.00313850769
467	0.00312501852
468	0.003115888791
469	0.003108323472
470	0.003101663079
471	0.003095143608
472	0.003087484411
473	0.003082723064
474	0.003072503635
475	0.003055863295
476	0.00304787755
477	0.003041983077
478	0.003029491646
479	0.003024742007
480	0.003002760666
481	0.00299295783
482	0.002983606287
483	0.002975863218
484	0.002968378791
485	0.002960926507
486	0.002941530091
487	0.0029328061
488	0.002924850796
489	0.002916119567
490	0.002907038586
491	0.002897694281
492	0.002888629266
493	0.002879806927
494	0.002872925358
495	0.002862816198
496	0.00285239837
497	0.002842921444
498	0.002837266241
499	0.00282363551
500	0.00281531683
501	0.002807414745
502	0.002797610419
503	0.002789302383
504	0.00278070569
505	0.002774988753
506	0.002768338578
507	0.002761629224
508	0.002755226408
509	0.002749523946
510	0.00274200631
511	0.002737450174
512	0.002727108768
513	0.002719500661
514	0.002709602884
515	0.002701058771
516	0.002693540709
517	0.002687660073
518	0.002684239192
519	0.002678896274
520	0.002665828381
521	0.00265869924
522	0.002653713524
523	0.002647460997
524	0.002642729453
525	0.002632372081
526	0.002622939008
527	0.002610837349
528	0.002597524864
529	0.002592585555
530	0.002585690788
531	0.002579029543
532	0.002570784092
533	0.002565636805
534	0.002559015793
535	0.002553847006
536	0.002547193212
537	0.002540244588
538	0.002530457931
539	0.002523499727
540	0.002514509218
541	0.002509770649
542	0.002504432627
543	0.002498500688
544	0.002492706691
545	0.00248794726
546	0.002477381272
547	0.002471530437
548	0.002464308909
549	0.002457472256
550	0.002453268
551	0.00244729306
552	0.002441507152
553	0.002437469789
554	0.00243086304
555	0.002425848586
556	0.002419244392
557	0.002411010436
558	0.002403954097
559	0.002397327338
560	0.002393411739
561	0.002386391801
562	0.002381883136
563	0.002377367233
564	0.002371464244
565	0.002366234575
566	0.002360975529
567	0.00235600876
568	0.002350374631
569	0.002345923228
570	0.002340071542
571	0.002336691746
572	0.002333013075
573	0.002328950805
574	0.002323402252
575	0.002319082618
576	0.002313415068
577	0.00230611137
578	0.002297762036
579	0.00229379556
580	0.002288320235
581	0.002283992938
582	0.002279032554
583	0.002274213306
584	0.002268590672
585	0.002260678581
586	0.002252250271
587	0.002249529319
588	0.002244932311
589	0.002241377745
590	0.002234688188
591	0.002230550349
592	0.002226643903
593	0.00222118582
594	0.002216075574
595	0.002212552513
596	0.00220906777
597	0.002204628502
598	0.002200963667
599	0.002196265544
600	0.002189010382
601	0.002184131742
602	0.002180798565
603	0.002177299133
604	0.002172972901
605	0.002168252426
606	0.002162797749
607	0.002159020943
608	0.002155624543
609	0.002150742923
610	0.002147834642
611	0.002143014755
612	0.002133191696
613	0.002128674729
614	0.002121070453
615	0.002115909329
616	0.002112227253
617	0.002107833113
618	0.002104397331
619	0.00210016455
620	0.002096014789
621	0.002090254
622	0.002083195107
623	0.002079530273
624	0.002076146219
625	0.002072783879
626	0.002068069151
627	0.002060668383
628	0.002056640387
629	0.002049932097
630	0.002040565227
631	0.002037554979
632	0.002034006374
633	0.00202940149
634	0.002027167167
635	0.002023133636
636	0.002020231102
637	0.00201528711
638	0.002012751571
639	0.002006338111
640	0.002001787509
641	0.001994593229
642	0.001990852611
643	0.001987032379
644	0.001984828285
645	0.001980748347
646	0.001975007142
647	0.001971911533
648	0.001966428757
649	0.0019639756
650	0.001960963649
651	0.00195764069
652	0.001953947118
653	0.001949713273
654	0.001946633841
655	0.001942307183
656	0.001938140392
657	0.001934645857
658	0.001932666983
659	0.001927424329
660	0.001924765962
661	0.001920838015
662	0.001917033536
663	0.001913053223
664	0.001910024881
665	0.001906229768
666	0.001902101508
667	0.00189880005
668	0.001894216452
669	0.001891324563
670	0.001885974407
671	0.001882861342
672	0.001879567972
673	0.001877163351
674	0.001868016592
675	0.001863578175
676	0.00186068735
677	0.001857676463
678	0.001851815837
679	0.001844929372
680	0.001841015688
681	0.001838774128
682	0.001835207641
683	0.001832888382
684	0.001828111921
685	0.001825437801
686	0.001821137752
687	0.001818205629
688	0.001814378159
689	0.001811500107
690	0.001808161182
691	0.00180531357
692	0.001803207185
693	0.001800609061
694	0.001798352599
695	0.001795469863
696	0.001792109013
697	0.001789424036
698	0.001787653353
699	0.001785085882
700	0.001780692701
701	0.001777995378
702	0.00177519364
703	0.00177311397
704	0.001770581305
705	0.001768532182
706	0.001765405067
707	0.001762290725
708	0.001759801166
709	0.001757308202
710	0.001754979576
711	0.0017512231
712	0.001749095746
713	0.00174543368
714	0.001741951917
715	0.001738713362
716	0.001736823576
717	0.001734421189
718	0.001731796988
719	0.001728785038
720	0.001726015231
721	0.001723485121
722	0.001721168097
723	0.001716899446
724	0.001713848327
725	0.001711998028
726	0.001708341709
727	0.00170618466
728	0.001704135005
729	0.001701425016
730	0.001696760101
731	0.001695142686
732	0.00169224292
733	0.001689291852
734	0.001686454671
735	0.00167952744
736	0.00167788001
737	0.001674403037
738	0.001669538234
739	0.001667800652
740	0.001664930582
741	0.001662609194
742	0.001659721988
743	0.001656419465
744	0.001652591995
745	0.001650974367
746	0.001647016406
747	0.00164425554
748	0.001641875931
749	0.001639658213
750	0.001636831995
751	0.001632804743
752	0.001629796198
753	0.001626836402
754	0.00162486434
755	0.001622376059
756	0.00161922574
757	0.001617219831
758	0.001614892483
759	0.001612026351
760	0.001608472105
761	0.001606288446
762	0.001603983343
763	0.00160148197
764	0.001599148661
765	0.001597448651
766	0.001594656706
767	0.001591288405
768	0.001588786074
769	0.001585733891
770	0.001583415483
771	0.001581473436
772	0.001579698495
773	0.00157719478
774	0.001574434979
775	0.001571419303
776	0.001568978812
777	0.001566965452
778	0.001564855341
779	0.001562818885
780	0.001560065789
781	0.001557905121
782	0.001556196809
783	0.001554216444
784	0.001551542005
785	0.001548463213
786	0.001545507567
787	0.001541234659
788	0.001538748613
789	0.001536946744
790	0.001534937216
791	0.001533045939
792	0.001530978084
793	0.001528938221
794	0.001526515079
795	0.001523679282
796	0.001522012055
797	0.001520075543
798	0.001518148397
799	0.00151708158
800	0.001514318585
801	0.001512720542
802	0.001511700239
803	0.001509711891
804	0.001508247001
805	0.001505934234
806	0.001503682988
807	0.001501578199
808	0.001498815417
809	0.001496773
810	0.001494795829
811	0.001492206965
812	0.001489541254
813	0.001487831878
814	0.00148567089
815	0.001483539066
816	0.001480743608
817	0.001478574957
818	0.001476326585
819	0.001474368679
820	0.001472991492
821	0.001470366546
822	0.00146911421
823	0.001467398128
824	0.001465745057
825	0.001464079533
826	0.001461824775
827	0.001459855586
828	0.001457847229
829	0.001454177712
830	0.001452800525
831	0.001451366714
832	0.001448922711
833	0.001446805256
834	0.001444608825
835	0.001442654005
836	0.001440409252
837	0.001438641122
838	0.001436789866
839	0.001434521164
840	0.0014317967
841	0.001429964708
842	0.001428796138
843	0.00142620919
844	0.001424411791
845	0.001422804488
846	0.001420079172
847	0.001418070495
848	0.001416198271
849	0.001414720288
850	0.001413076903
851	0.001411231075
852	0.001409700087
853	0.001407589231
854	0.001404638908
855	0.001403202116
856	0.001402036633
857	0.001399543136
858	0.001397775114
859	0.001396139392
860	0.001394331455
861	0.001391843919
862	0.001390372004
863	0.001388174934
864	0.001386245447
865	0.001383824966
866	0.001381302093
867	0.0013793907
868	0.001376757026
869	0.00137522327
870	0.00137366397
871	0.001372222815
872	0.00137101614
873	0.001369343911
874	0.001368161397
875	0.00136620232
876	0.001363434004
877	0.001362044364
878	0.001360092525
879	0.001357463428
880	0.001356327747
881	0.001354253079
882	0.001352556476
883	0.001351309461
884	0.001348860562
885	0.001347692949
886	0.001346100015
887	0.001343689859
888	0.001341752708
889	0.001339798421
890	0.001338364929
891	0.001337106952
892	0.001335410348
893	0.001334066263
894	0.001332477799
895	0.001330779706
896	0.001328984329
897	0.001327864932
898	0.001326466032
899	0.001323724325
900	0.001322646546
901	0.001321488938
902	0.001319486329
903	0.001318146182
904	0.001317295219
905	0.001315851722
906	0.001314562453
907	0.001313115231
908	0.001311680887
909	0.001310134466
910	0.001308240529
911	0.001307017463
912	0.001305359921
913	0.00130409609
914	0.001302683141
915	0.001301358853
916	0.001300074586
917	0.00129883747
918	0.00129733522
919	0.001295743457
920	0.001294311988
921	0.001293336813
922	0.001292161324
923	0.00129094954
924	0.001290163824
925	0.001288815268
926	0.001287264483
927	0.001286206501
928	0.001284849537
929	0.001283057886
930	0.00128197819
931	0.001280340659
932	0.001279346432
933	0.001277552758
934	0.001275817837
935	0.001274320909
936	0.001272693915
937	0.001271281072
938	0.001270153906
939	0.001268046456
940	0.001266726851
941	0.00126562672
942	0.001264324784
943	0.001263162281
944	0.001261267492
945	0.001260350857
946	0.00125909767
947	0.001257214908
948	0.001256372567
949	0.001255303196
950	0.001254284701
951	0.001252247819
952	0.001251148539
953	0.001249797004
954	0.001248748388
955	0.001247137146
956	0.001245807963
957	0.001244261435
958	0.001242740027
959	0.001241322394
960	0.001239757133
961	0.001238162177
962	0.001237081417
963	0.001235577571
964	0.001233905554
965	0.001232981895
966	0.001231983091
967	0.001231161186
968	0.001230169407
969	0.001229142823
970	0.001228124542
971	0.001226952672
972	0.001225618379
973	0.001223918583
974	0.001223004396
975	0.001221780053
976	0.001220493125
977	0.001219437378
978	0.001218143212
979	0.001217191773
980	0.001216139751
981	0.001215219923
982	0.001214044222
983	0.001212925145
984	0.001211519965
985	0.001210487528
986	0.001209375475
987	0.001208134528
988	0.001206227924
989	0.00120527095
990	0.001204041817
991	0.001202694752
992	0.001201829527
993	0.001199501753
994	0.001198330947
995	0.001197289995
996	0.00119613739
997	0.001194716458
998	0.001192753336
999	0.00119192728
9	0.001295600832
